user_id,topic_id,topic,subject,quiz_accuracy,avg_time_per_question,total_attempts,question_difficulty,videos_watched,articles_read,chatbot_questions,study_duration,daily_streak,ewma_accuracy,prerequisite_mastery,previous_attempt_accuracy,label
U1534,13,Transactions,Database Management Systems,68.4,61.4,2,Easy,1,2,1,39.0,6,73.5,54.0,76.5,Moderate
U1468,17,Scheduling,Operating Systems,11.8,77.2,8,Medium,2,2,2,44.6,4,8.0,23.1,11.8,Weak
U1196,1,Arrays,Data Structures & Algorithms,86.7,31.8,1,Medium,2,1,0,40.8,4,84.2,77.7,86.7,Strong
U1539,19,Memory Management,Operating Systems,19.3,61.6,2,Medium,1,0,5,41.9,5,30.0,42.5,31.1,Weak
U1217,3,Stacks,Data Structures & Algorithms,55.8,51.7,2,Medium,0,0,0,34.5,7,64.1,73.6,65.3,Moderate
U1476,13,Transactions,Database Management Systems,23.0,67.9,5,Easy,1,1,2,56.4,7,20.9,19.5,4.6,Weak
U1173,17,Scheduling,Operating Systems,43.8,44.6,2,Easy,1,0,6,22.7,5,26.6,55.4,19.8,Moderate
U1292,5,Trees,Data Structures & Algorithms,63.5,49.4,2,Easy,2,1,3,79.0,5,53.5,58.6,50.7,Moderate
U1217,19,Memory Management,Operating Systems,37.5,44.1,4,Medium,0,1,2,27.3,6,44.7,60.8,47.2,Weak
U1533,13,Transactions,Database Management Systems,19.0,69.3,4,Easy,5,2,2,44.7,2,25.2,31.7,49.6,Weak
U1172,8,Searching,Data Structures & Algorithms,38.3,46.9,2,Easy,7,0,2,37.9,8,42.8,55.8,59.7,Weak
U1238,27,Polymorphism,Object Oriented Programming,18.1,77.2,4,Hard,2,3,3,37.4,5,28.9,34.4,17.4,Weak
U1173,11,SQL,Database Management Systems,18.1,67.4,6,Easy,1,2,2,46.6,6,21.9,35.7,4.0,Weak
U1569,1,Arrays,Data Structures & Algorithms,15.1,63.3,6,Medium,3,2,1,37.4,2,19.9,40.9,12.3,Weak
U1573,19,Memory Management,Operating Systems,40.7,67.7,4,Medium,6,0,4,29.8,6,39.7,48.8,40.7,Weak
U1461,13,Transactions,Database Management Systems,24.7,58.1,2,Medium,1,2,4,28.8,10,29.5,35.2,43.2,Weak
U1410,20,OSI Model,Computer Networks,62.0,47.9,2,Easy,3,1,0,37.2,3,47.8,64.8,11.6,Moderate
U1010,17,Scheduling,Operating Systems,16.7,75.9,3,Medium,9,1,3,48.7,13,17.5,45.9,11.6,Weak
U1163,3,Stacks,Data Structures & Algorithms,21.7,54.3,1,Medium,4,1,1,42.2,5,23.9,40.7,28.3,Weak
U1111,27,Polymorphism,Object Oriented Programming,24.1,88.8,1,Easy,5,0,2,56.5,7,23.3,18.9,20.9,Weak
U1259,8,Searching,Data Structures & Algorithms,55.6,44.0,2,Medium,1,0,2,15.9,2,56.4,66.0,43.5,Moderate
U1308,18,Deadlocks,Operating Systems,39.2,51.8,4,Medium,3,1,1,42.1,6,34.4,49.0,40.7,Weak
U1379,8,Searching,Data Structures & Algorithms,31.2,52.8,1,Medium,3,0,1,48.0,3,50.6,75.7,61.4,Moderate
U1540,8,Searching,Data Structures & Algorithms,78.1,33.0,3,Easy,4,1,0,25.0,3,79.5,79.4,92.9,Strong
U1293,14,DBMS Indexes,Database Management Systems,57.5,33.8,2,Easy,2,1,3,29.7,5,61.4,74.6,63.2,Strong
U1018,16,Threads,Operating Systems,46.7,51.8,3,Easy,0,0,3,47.4,4,32.9,51.7,24.7,Weak
U1159,26,Inheritance,Object Oriented Programming,36.6,52.4,3,Hard,1,2,0,41.9,8,61.1,65.5,59.8,Moderate
U1130,17,Scheduling,Operating Systems,52.4,43.5,3,Easy,2,2,3,47.4,4,54.0,80.5,52.4,Moderate
U1129,10,ER Model,Database Management Systems,49.1,49.5,3,Easy,2,2,1,38.6,7,47.5,55.8,53.0,Moderate
U1112,5,Trees,Data Structures & Algorithms,81.8,48.8,1,Medium,3,3,0,31.4,1,69.8,74.5,56.5,Strong
U1491,21,TCP/IP,Computer Networks,65.5,55.7,1,Easy,4,1,0,48.6,9,53.1,58.4,31.7,Moderate
U1510,5,Trees,Data Structures & Algorithms,48.9,41.8,3,Easy,3,0,2,40.4,4,44.2,58.1,43.3,Moderate
U1214,6,Graphs,Data Structures & Algorithms,38.7,59.0,4,Medium,2,3,4,19.9,6,49.5,66.0,56.3,Weak
U1168,14,DBMS Indexes,Database Management Systems,5.9,53.3,1,Easy,5,1,4,23.4,7,12.5,38.3,2.9,Weak
U1069,23,Routing,Computer Networks,54.2,44.2,2,Easy,2,0,1,31.3,5,55.9,59.1,35.2,Moderate
U1596,20,OSI Model,Computer Networks,25.8,56.8,3,Medium,2,1,1,29.7,7,33.1,52.9,23.0,Weak
U1333,23,Routing,Computer Networks,2.5,95.2,2,Hard,1,1,3,33.4,4,19.3,17.0,29.5,Weak
U1279,7,Sorting,Data Structures & Algorithms,27.9,65.5,6,Hard,3,3,0,37.9,3,44.0,54.2,46.6,Weak
U1340,18,Deadlocks,Operating Systems,7.2,73.6,7,Hard,4,1,4,47.6,3,28.4,48.2,37.1,Weak
U1431,11,SQL,Database Management Systems,50.4,57.5,3,Easy,3,0,1,52.2,14,62.2,64.9,76.9,Moderate
U1274,14,DBMS Indexes,Database Management Systems,28.0,41.9,3,Medium,5,0,1,45.6,8,34.0,64.7,22.7,Weak
U1193,17,Scheduling,Operating Systems,56.0,40.1,3,Hard,1,0,0,12.2,1,61.5,63.9,76.9,Moderate
U1124,14,DBMS Indexes,Database Management Systems,26.5,70.2,3,Medium,2,3,1,37.6,6,20.1,35.4,23.5,Weak
U1112,24,Classes,Object Oriented Programming,99.0,33.0,1,Easy,1,0,0,59.8,2,82.3,87.7,87.7,Strong
U1062,27,Polymorphism,Object Oriented Programming,69.6,48.9,1,Easy,1,1,2,21.9,3,70.8,53.1,82.0,Moderate
U1353,26,Inheritance,Object Oriented Programming,5.8,81.6,6,Medium,0,1,4,38.2,7,7.3,15.5,3.2,Weak
U1236,26,Inheritance,Object Oriented Programming,30.4,53.1,3,Easy,1,1,4,46.1,4,25.3,34.9,20.6,Weak
U1531,23,Routing,Computer Networks,45.3,69.0,3,Hard,0,0,0,14.5,3,60.2,58.8,65.4,Weak
U1528,26,Inheritance,Object Oriented Programming,27.9,76.3,4,Medium,4,1,3,60.5,6,36.4,29.9,27.9,Weak
U1516,27,Polymorphism,Object Oriented Programming,52.7,68.5,1,Easy,1,1,1,35.8,4,58.3,38.2,58.9,Weak
U1091,27,Polymorphism,Object Oriented Programming,54.1,54.4,2,Medium,1,0,2,18.3,1,70.2,49.9,76.2,Moderate
U1022,27,Polymorphism,Object Oriented Programming,2.0,78.4,5,Medium,1,0,1,28.2,8,13.3,23.8,16.8,Weak
U1449,13,Transactions,Database Management Systems,35.5,57.1,1,Medium,1,2,1,39.3,5,35.3,41.9,13.6,Weak
U1005,26,Inheritance,Object Oriented Programming,12.2,59.8,6,Easy,3,1,1,17.4,3,17.8,23.7,21.4,Weak
U1264,6,Graphs,Data Structures & Algorithms,75.0,38.2,2,Medium,3,0,0,47.4,3,71.7,79.3,50.1,Strong
U1098,9,Recursion,Data Structures & Algorithms,2.0,84.3,3,Hard,2,1,1,31.3,3,5.7,35.4,2.0,Weak
U1012,12,Normalization,Database Management Systems,45.3,67.9,3,Easy,1,0,1,18.9,1,50.7,55.0,35.7,Weak
U1308,17,Scheduling,Operating Systems,46.0,41.7,2,Easy,0,2,1,40.4,7,39.5,56.7,28.0,Moderate
U1167,9,Recursion,Data Structures & Algorithms,10.9,74.1,4,Hard,3,2,4,38.7,4,25.4,45.5,10.9,Weak
U1409,14,DBMS Indexes,Database Management Systems,49.6,62.2,1,Easy,1,0,1,48.7,3,52.1,69.6,42.1,Moderate
U1508,1,Arrays,Data Structures & Algorithms,57.3,57.0,3,Hard,3,0,0,44.5,6,61.0,68.4,62.9,Moderate
U1533,23,Routing,Computer Networks,24.9,75.9,2,Easy,2,2,2,41.0,5,24.9,23.2,10.6,Weak
U1492,20,OSI Model,Computer Networks,8.8,65.4,4,Easy,3,1,4,58.0,4,4.2,23.3,2.0,Weak
U1467,12,Normalization,Database Management Systems,46.2,58.8,2,Medium,4,0,2,49.7,2,50.6,50.3,46.2,Moderate
U1440,25,Objects,Object Oriented Programming,42.4,55.8,4,Easy,1,0,0,21.0,0,41.5,54.9,40.6,Weak
U1256,2,Linked Lists,Data Structures & Algorithms,35.9,38.0,2,Medium,1,0,2,29.2,9,53.1,76.4,53.7,Moderate
U1160,9,Recursion,Data Structures & Algorithms,50.6,39.5,4,Easy,2,2,0,33.5,5,52.3,61.5,65.9,Moderate
U1184,20,OSI Model,Computer Networks,59.4,47.6,1,Easy,3,1,2,29.3,3,58.5,64.7,59.4,Moderate
U1029,21,TCP/IP,Computer Networks,18.6,69.3,1,Easy,1,0,1,65.8,3,17.8,22.5,15.2,Weak
U1478,3,Stacks,Data Structures & Algorithms,70.3,47.1,1,Medium,5,1,1,45.5,5,69.8,86.6,45.7,Strong
U1070,10,ER Model,Database Management Systems,33.5,84.6,4,Hard,0,0,2,2.0,1,39.0,52.8,35.7,Weak
U1236,25,Objects,Object Oriented Programming,36.1,50.2,2,Easy,2,0,1,48.7,9,27.3,40.4,2.0,Weak
U1069,24,Classes,Object Oriented Programming,67.1,59.8,1,Hard,1,2,1,36.2,6,69.3,76.6,72.9,Moderate
U1509,16,Threads,Operating Systems,44.5,47.4,3,Hard,1,0,4,37.1,5,63.5,89.5,61.7,Moderate
U1260,1,Arrays,Data Structures & Algorithms,18.7,39.7,3,Easy,2,1,1,15.7,9,38.0,51.6,57.9,Weak
U1194,1,Arrays,Data Structures & Algorithms,22.8,55.0,4,Medium,2,1,2,20.6,3,32.8,58.4,16.2,Weak
U1211,11,SQL,Database Management Systems,52.6,37.7,4,Easy,3,1,3,37.1,6,43.6,47.4,43.0,Moderate
U1331,23,Routing,Computer Networks,51.1,57.8,3,Easy,0,2,0,36.9,5,56.1,50.4,48.2,Moderate
U1560,22,DNS,Computer Networks,34.3,57.5,1,Easy,0,1,2,27.9,3,40.4,33.4,38.2,Weak
U1453,19,Memory Management,Operating Systems,59.3,45.4,3,Hard,4,3,2,50.4,5,76.0,85.5,97.9,Strong
U1289,3,Stacks,Data Structures & Algorithms,40.2,60.1,4,Hard,1,2,3,29.9,1,46.7,66.0,53.0,Weak
U1216,7,Sorting,Data Structures & Algorithms,19.1,68.5,4,Medium,4,0,2,30.2,2,25.6,37.0,19.1,Weak
U1168,5,Trees,Data Structures & Algorithms,26.0,69.8,2,Easy,3,2,1,42.6,6,15.5,34.1,14.9,Weak
U1375,11,SQL,Database Management Systems,34.9,56.3,2,Medium,4,1,1,45.4,3,50.7,53.7,55.4,Weak
U1398,26,Inheritance,Object Oriented Programming,49.1,51.3,3,Medium,2,0,1,28.9,5,46.6,43.7,50.3,Weak
U1418,13,Transactions,Database Management Systems,31.8,62.9,2,Medium,0,0,3,17.0,1,40.3,42.9,41.1,Weak
U1198,26,Inheritance,Object Oriented Programming,63.2,41.7,2,Easy,0,0,0,11.4,0,69.7,71.3,62.3,Strong
U1308,10,ER Model,Database Management Systems,15.7,43.9,2,Medium,0,1,3,28.0,4,27.2,56.3,10.4,Weak
U1518,17,Scheduling,Operating Systems,83.2,30.3,1,Easy,3,4,3,39.2,7,81.2,80.4,83.2,Strong
U1235,19,Memory Management,Operating Systems,91.2,40.4,1,Easy,2,0,3,46.0,8,86.3,88.9,92.0,Strong
U1166,1,Arrays,Data Structures & Algorithms,61.9,52.8,2,Medium,2,2,1,27.4,4,58.9,69.7,60.2,Moderate
U1216,25,Objects,Object Oriented Programming,8.6,73.3,2,Hard,0,1,2,35.4,4,17.5,38.3,11.6,Weak
U1464,25,Objects,Object Oriented Programming,78.8,38.2,4,Easy,1,1,0,45.8,3,69.2,77.0,63.8,Strong
U1516,11,SQL,Database Management Systems,68.0,61.3,3,Medium,1,2,0,41.8,5,58.9,53.5,47.3,Moderate
U1414,4,Queues,Data Structures & Algorithms,53.2,43.6,1,Medium,2,1,0,45.8,5,64.3,77.7,63.4,Moderate
U1356,6,Graphs,Data Structures & Algorithms,2.0,72.2,5,Hard,5,1,3,40.5,6,10.4,30.3,4.1,Weak
U1132,9,Recursion,Data Structures & Algorithms,12.3,61.6,2,Hard,1,0,3,58.8,3,17.0,37.9,2.0,Weak
U1440,3,Stacks,Data Structures & Algorithms,48.6,74.4,3,Hard,2,1,2,29.4,2,36.9,61.6,20.3,Weak
U1432,26,Inheritance,Object Oriented Programming,23.5,68.5,1,Medium,2,0,0,23.1,3,27.1,38.6,21.3,Weak
U1368,1,Arrays,Data Structures & Algorithms,2.0,64.2,7,Easy,1,2,1,35.4,2,6.0,31.7,4.9,Weak
U1103,13,Transactions,Database Management Systems,21.6,75.8,7,Hard,1,1,3,43.2,5,41.7,43.7,58.0,Weak
U1378,7,Sorting,Data Structures & Algorithms,41.7,35.4,2,Medium,2,2,1,40.1,5,60.9,84.8,52.8,Moderate
U1031,19,Memory Management,Operating Systems,4.8,84.1,7,Hard,2,1,2,10.7,5,6.5,28.6,3.9,Weak
U1101,6,Graphs,Data Structures & Algorithms,30.0,53.3,4,Hard,0,0,0,7.5,2,50.3,65.7,30.0,Weak
U1171,5,Trees,Data Structures & Algorithms,5.1,70.5,3,Hard,2,2,1,51.4,8,11.3,43.2,2.0,Weak
U1558,15,Processes,Operating Systems,72.2,40.6,2,Hard,3,1,0,25.6,6,77.6,83.0,63.7,Strong
U1160,13,Transactions,Database Management Systems,27.3,65.8,5,Medium,2,1,2,41.4,4,44.8,50.2,50.6,Weak
U1531,7,Sorting,Data Structures & Algorithms,65.4,34.5,2,Easy,3,0,1,35.8,1,66.6,58.3,69.1,Strong
U1523,2,Linked Lists,Data Structures & Algorithms,68.3,55.8,1,Hard,4,1,1,44.7,4,77.0,88.4,85.0,Strong
U1343,26,Inheritance,Object Oriented Programming,15.8,69.4,1,Medium,1,2,4,44.0,3,34.6,44.0,39.6,Weak
U1416,21,TCP/IP,Computer Networks,10.4,69.8,2,Hard,5,2,3,14.9,6,22.5,38.5,32.3,Weak
U1167,22,DNS,Computer Networks,21.8,69.9,3,Easy,3,0,1,37.8,6,17.5,14.5,10.0,Weak
U1148,18,Deadlocks,Operating Systems,2.0,77.6,3,Medium,1,1,0,41.0,8,1.5,19.4,2.0,Weak
U1299,13,Transactions,Database Management Systems,2.0,81.3,6,Easy,1,1,6,44.5,8,6.6,0.6,16.2,Weak
U1147,17,Scheduling,Operating Systems,47.1,53.5,1,Easy,2,0,3,48.6,6,33.7,46.5,22.4,Weak
U1366,1,Arrays,Data Structures & Algorithms,78.3,37.7,4,Medium,3,0,0,19.6,9,74.7,79.2,78.1,Strong
U1162,1,Arrays,Data Structures & Algorithms,27.5,59.4,3,Medium,1,3,1,34.7,6,30.7,47.7,26.8,Weak
U1452,15,Processes,Operating Systems,37.4,32.2,3,Medium,1,1,1,30.1,6,36.4,56.6,26.9,Moderate
U1503,14,DBMS Indexes,Database Management Systems,73.4,27.3,1,Easy,0,0,0,24.6,6,85.7,93.8,73.4,Strong
U1208,3,Stacks,Data Structures & Algorithms,27.8,45.2,8,Easy,4,1,1,57.7,0,23.0,47.7,2.0,Weak
U1411,10,ER Model,Database Management Systems,64.4,32.3,2,Medium,2,0,0,32.6,6,80.2,89.5,90.8,Strong
U1419,21,TCP/IP,Computer Networks,54.0,59.5,4,Hard,1,3,1,5.4,10,71.4,77.2,65.6,Moderate
U1435,20,OSI Model,Computer Networks,45.2,38.3,4,Easy,3,2,0,34.5,9,44.2,64.0,23.7,Moderate
U1508,21,TCP/IP,Computer Networks,60.5,57.2,4,Easy,6,1,1,42.1,0,60.8,54.2,57.3,Moderate
U1547,15,Processes,Operating Systems,43.3,50.9,3,Easy,0,0,1,33.7,1,31.5,42.8,18.5,Weak
U1440,7,Sorting,Data Structures & Algorithms,40.6,61.0,4,Medium,0,1,1,28.5,3,41.1,48.6,37.6,Weak
U1122,11,SQL,Database Management Systems,4.8,88.6,5,Hard,3,0,1,39.2,2,14.3,33.8,21.0,Weak
U1019,20,OSI Model,Computer Networks,30.0,49.2,4,Medium,0,3,4,22.7,6,21.4,51.6,2.0,Weak
U1194,21,TCP/IP,Computer Networks,24.9,81.6,4,Hard,2,0,2,29.5,5,28.4,47.7,23.1,Weak
U1505,21,TCP/IP,Computer Networks,2.0,75.7,1,Hard,0,2,4,27.9,1,8.2,11.6,2.0,Weak
U1117,8,Searching,Data Structures & Algorithms,13.3,64.6,4,Medium,1,1,2,51.2,5,27.2,44.6,13.3,Weak
U1487,6,Graphs,Data Structures & Algorithms,18.9,47.6,2,Easy,0,0,0,33.0,6,17.4,52.7,25.6,Weak
U1390,19,Memory Management,Operating Systems,99.0,35.5,2,Easy,2,1,0,28.5,5,95.6,86.0,99.0,Strong
U1098,11,SQL,Database Management Systems,9.9,66.9,3,Hard,1,0,0,43.8,3,8.0,15.7,2.0,Weak
U1255,25,Objects,Object Oriented Programming,19.1,67.9,3,Hard,1,0,4,40.8,4,21.9,47.0,10.1,Weak
U1351,1,Arrays,Data Structures & Algorithms,36.0,66.7,2,Medium,2,3,3,28.7,7,43.4,66.4,44.5,Weak
U1035,15,Processes,Operating Systems,82.9,45.6,1,Medium,7,6,0,30.2,8,85.8,86.0,93.1,Strong
U1010,24,Classes,Object Oriented Programming,22.0,82.0,6,Hard,7,1,0,79.2,9,22.1,51.5,14.6,Weak
U1562,10,ER Model,Database Management Systems,36.2,51.1,1,Easy,4,1,4,24.9,7,38.3,50.0,36.2,Weak
U1350,21,TCP/IP,Computer Networks,36.4,64.5,4,Easy,1,2,0,67.7,13,29.7,42.5,33.2,Weak
U1054,25,Objects,Object Oriented Programming,10.6,77.7,5,Hard,8,3,6,66.2,4,23.2,45.4,26.4,Weak
U1525,11,SQL,Database Management Systems,23.3,65.5,3,Easy,0,1,2,25.8,6,31.6,29.6,23.3,Weak
U1309,21,TCP/IP,Computer Networks,2.9,91.3,7,Easy,3,2,3,51.9,5,2.0,10.6,2.0,Weak
U1434,1,Arrays,Data Structures & Algorithms,55.9,54.9,3,Hard,1,1,1,2.0,1,57.1,67.5,64.9,Moderate
U1576,8,Searching,Data Structures & Algorithms,43.4,59.6,2,Medium,4,1,2,65.2,8,36.1,53.5,29.2,Weak
U1054,26,Inheritance,Object Oriented Programming,26.2,71.0,7,Medium,6,2,3,38.4,10,24.1,28.5,10.6,Weak
U1190,18,Deadlocks,Operating Systems,68.1,55.5,2,Medium,1,3,1,30.2,9,59.0,68.4,52.6,Moderate
U1513,4,Queues,Data Structures & Algorithms,59.2,39.8,3,Easy,3,1,1,27.5,6,54.5,73.8,57.4,Moderate
U1266,8,Searching,Data Structures & Algorithms,70.0,39.7,3,Easy,3,1,3,46.6,9,65.2,67.8,57.7,Strong
U1082,22,DNS,Computer Networks,10.9,83.6,3,Hard,2,1,6,45.7,9,29.7,30.4,39.6,Weak
U1293,9,Recursion,Data Structures & Algorithms,53.9,54.3,1,Hard,3,1,0,33.0,9,54.6,82.6,58.7,Moderate
U1180,11,SQL,Database Management Systems,33.0,44.9,1,Medium,3,0,0,51.2,3,50.8,48.3,53.1,Weak
U1255,26,Inheritance,Object Oriented Programming,27.1,79.5,4,Easy,3,1,2,28.2,7,19.3,31.9,2.0,Weak
U1120,15,Processes,Operating Systems,52.7,50.1,2,Medium,1,1,1,48.0,2,61.3,68.7,70.9,Moderate
U1534,23,Routing,Computer Networks,56.6,56.4,4,Medium,3,1,1,22.2,5,65.5,63.5,65.8,Moderate
U1314,3,Stacks,Data Structures & Algorithms,44.7,64.3,5,Hard,1,1,0,49.3,8,46.9,62.0,31.2,Weak
U1323,19,Memory Management,Operating Systems,2.0,88.3,2,Hard,2,0,3,32.1,5,4.1,26.3,9.9,Weak
U1217,2,Linked Lists,Data Structures & Algorithms,65.3,44.0,4,Easy,3,1,1,35.3,6,67.6,74.0,74.6,Moderate
U1484,4,Queues,Data Structures & Algorithms,86.4,26.1,1,Medium,2,3,0,37.3,7,84.7,85.9,86.4,Strong
U1005,19,Memory Management,Operating Systems,26.1,45.8,1,Easy,1,1,3,45.0,4,19.7,33.3,2.0,Weak
U1537,16,Threads,Operating Systems,2.0,62.3,2,Easy,0,2,3,32.4,2,9.2,34.0,22.5,Weak
U1378,22,DNS,Computer Networks,49.1,71.4,1,Hard,3,3,3,44.1,9,59.7,52.3,76.1,Weak
U1572,14,DBMS Indexes,Database Management Systems,39.9,45.2,3,Easy,3,2,2,45.0,8,47.9,77.9,39.9,Moderate
U1298,11,SQL,Database Management Systems,33.1,64.3,1,Easy,3,1,5,58.8,10,42.2,35.4,48.8,Weak
U1527,14,DBMS Indexes,Database Management Systems,20.3,64.8,6,Hard,0,0,2,19.6,7,25.6,43.3,36.6,Weak
U1135,12,Normalization,Database Management Systems,54.6,69.2,8,Easy,4,1,2,31.3,7,48.1,52.2,35.9,Weak
U1220,11,SQL,Database Management Systems,8.7,69.1,3,Hard,2,0,3,41.6,8,37.7,47.3,8.7,Weak
U1155,6,Graphs,Data Structures & Algorithms,30.8,48.4,3,Easy,1,3,1,92.8,10,17.7,37.2,2.3,Weak
U1391,9,Recursion,Data Structures & Algorithms,37.8,76.6,3,Easy,4,2,1,44.6,3,21.0,26.9,23.3,Weak
U1311,23,Routing,Computer Networks,2.0,109.2,3,Hard,3,2,4,18.8,9,5.1,8.3,2.0,Weak
U1414,6,Graphs,Data Structures & Algorithms,78.8,49.7,2,Medium,2,1,1,28.7,5,71.2,71.3,78.5,Strong
U1352,19,Memory Management,Operating Systems,39.4,59.8,2,Medium,0,0,1,29.8,0,44.1,63.2,39.4,Weak
U1265,27,Polymorphism,Object Oriented Programming,64.4,60.7,2,Medium,2,4,0,30.5,6,76.6,55.5,66.6,Moderate
U1489,16,Threads,Operating Systems,58.1,59.7,3,Medium,3,1,1,38.8,9,61.3,75.5,58.1,Moderate
U1094,21,TCP/IP,Computer Networks,73.3,36.7,2,Easy,1,0,0,23.8,0,82.4,73.6,74.7,Strong
U1394,5,Trees,Data Structures & Algorithms,34.3,72.0,3,Hard,2,2,3,46.4,2,37.6,55.3,47.7,Weak
U1431,21,TCP/IP,Computer Networks,33.3,50.5,4,Medium,5,1,1,32.2,9,55.3,51.7,33.3,Weak
U1552,8,Searching,Data Structures & Algorithms,39.5,59.7,2,Easy,0,2,0,52.4,9,47.9,62.6,44.6,Weak
U1100,8,Searching,Data Structures & Algorithms,26.1,69.7,1,Easy,3,3,2,60.0,5,26.6,42.1,26.1,Weak
U1493,9,Recursion,Data Structures & Algorithms,31.1,99.6,1,Hard,3,2,1,83.6,7,26.4,51.5,19.7,Weak
U1485,19,Memory Management,Operating Systems,56.2,54.1,3,Medium,0,0,0,29.9,2,49.4,72.4,19.1,Moderate
U1056,26,Inheritance,Object Oriented Programming,3.1,74.5,3,Medium,1,3,4,12.4,10,9.9,13.0,21.4,Weak
U1441,22,DNS,Computer Networks,39.2,66.6,3,Hard,5,3,2,26.1,8,66.5,51.6,39.2,Weak
U1211,19,Memory Management,Operating Systems,18.9,51.8,5,Medium,1,0,3,62.4,8,34.6,59.2,19.6,Weak
U1232,7,Sorting,Data Structures & Algorithms,29.1,72.1,6,Medium,3,0,1,29.9,6,34.9,52.7,56.9,Weak
U1505,7,Sorting,Data Structures & Algorithms,17.1,57.6,1,Easy,2,0,1,16.5,4,10.5,27.3,4.4,Weak
U1112,9,Recursion,Data Structures & Algorithms,86.6,28.9,3,Easy,2,0,0,53.5,9,77.8,87.1,83.6,Strong
U1458,3,Stacks,Data Structures & Algorithms,5.0,66.8,3,Hard,2,0,1,27.9,9,7.0,37.9,2.0,Weak
U1084,9,Recursion,Data Structures & Algorithms,4.3,63.1,2,Medium,2,1,1,35.0,1,14.9,48.2,19.2,Weak
U1016,25,Objects,Object Oriented Programming,21.1,52.9,4,Medium,3,2,2,69.4,5,33.9,59.1,27.6,Weak
U1057,3,Stacks,Data Structures & Algorithms,25.7,77.1,3,Hard,2,2,2,52.2,4,23.7,43.3,14.6,Weak
U1431,12,Normalization,Database Management Systems,59.6,51.5,2,Easy,1,1,3,50.7,13,56.6,64.8,33.3,Moderate
U1228,6,Graphs,Data Structures & Algorithms,83.4,23.8,1,Easy,3,1,1,52.3,7,65.8,75.2,46.9,Strong
U1422,4,Queues,Data Structures & Algorithms,9.3,75.9,3,Medium,2,2,2,36.9,7,6.4,37.2,6.3,Weak
U1370,26,Inheritance,Object Oriented Programming,2.0,86.6,4,Hard,7,4,2,36.0,7,18.9,22.7,31.2,Weak
U1592,1,Arrays,Data Structures & Algorithms,58.0,35.0,2,Medium,0,0,0,28.1,4,58.5,63.7,51.8,Moderate
U1012,11,SQL,Database Management Systems,35.7,38.2,3,Easy,1,0,1,11.2,1,53.0,51.8,52.2,Moderate
U1405,20,OSI Model,Computer Networks,99.0,33.7,1,Medium,4,4,0,41.0,6,85.7,87.9,75.4,Strong
U1538,13,Transactions,Database Management Systems,77.8,51.9,1,Easy,2,1,0,62.4,9,70.2,54.8,60.3,Strong
U1290,6,Graphs,Data Structures & Algorithms,44.8,39.8,4,Easy,0,0,0,27.3,2,39.9,59.5,39.4,Moderate
U1103,9,Recursion,Data Structures & Algorithms,32.7,50.0,1,Easy,3,2,3,40.1,3,42.5,64.3,50.2,Weak
U1356,4,Queues,Data Structures & Algorithms,24.3,57.7,2,Easy,3,2,3,59.8,8,12.9,39.9,9.8,Weak
U1467,19,Memory Management,Operating Systems,39.5,63.1,6,Medium,0,0,4,65.0,2,47.3,54.8,46.2,Weak
U1475,16,Threads,Operating Systems,68.0,36.8,2,Easy,0,4,2,12.3,0,65.5,78.0,51.2,Strong
U1229,7,Sorting,Data Structures & Algorithms,50.1,46.4,5,Easy,2,1,0,50.7,6,50.4,64.6,27.0,Moderate
U1001,14,DBMS Indexes,Database Management Systems,95.8,24.0,1,Easy,3,0,0,26.7,14,88.7,91.3,59.7,Strong
U1343,11,SQL,Database Management Systems,39.6,52.3,2,Easy,3,0,0,41.0,4,42.6,54.7,39.6,Weak
U1038,6,Graphs,Data Structures & Algorithms,42.7,51.0,2,Easy,1,3,1,42.1,3,36.5,55.1,37.9,Weak
U1582,9,Recursion,Data Structures & Algorithms,33.4,79.0,3,Hard,2,2,0,30.7,9,42.4,59.2,44.7,Weak
U1148,2,Linked Lists,Data Structures & Algorithms,2.0,70.7,1,Medium,1,0,2,46.5,6,1.7,29.5,2.0,Weak
U1165,26,Inheritance,Object Oriented Programming,41.7,55.9,5,Medium,2,3,1,53.8,1,55.1,60.7,59.5,Weak
U1201,21,TCP/IP,Computer Networks,22.8,51.7,2,Easy,1,3,4,46.3,2,29.0,46.2,42.1,Weak
U1515,24,Classes,Object Oriented Programming,48.8,57.8,2,Medium,1,1,0,61.8,2,46.8,57.7,46.9,Moderate
U1578,26,Inheritance,Object Oriented Programming,34.5,73.1,2,Medium,2,3,0,60.3,6,26.9,33.2,10.9,Weak
U1577,14,DBMS Indexes,Database Management Systems,58.4,53.2,1,Easy,1,0,2,45.3,1,50.9,66.4,34.2,Moderate
U1495,4,Queues,Data Structures & Algorithms,19.9,60.2,3,Easy,0,2,3,45.1,5,17.9,45.4,19.9,Weak
U1383,24,Classes,Object Oriented Programming,78.4,37.6,1,Easy,1,1,0,40.7,2,75.8,83.7,78.4,Strong
U1558,7,Sorting,Data Structures & Algorithms,82.7,40.7,2,Medium,2,1,1,33.2,3,86.8,80.6,82.7,Strong
U1219,22,DNS,Computer Networks,42.4,70.6,1,Medium,2,1,1,42.3,7,58.7,55.0,72.7,Weak
U1338,12,Normalization,Database Management Systems,44.3,49.7,4,Easy,1,0,2,18.0,4,52.9,55.0,55.6,Weak
